table,field,id,name,,url,url_converted,final_url,final_url_converted,converted_urls_identical,is_hero,is_hero_norm,caption,http_code,status,credit
Location,galleryImages,cmlhbjrr8000zm2mbjknynnon,Methye Portage,,https://commons.wikimedia.org/wiki/Special:FilePath/Lac%20La%20Loche%2092915115.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Lac%20La%20Loche%2092915115.jpg,,,FALSE,FALSE,View looking toward the Methye Portage,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Commons photograph / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrr8000zm2mbjknynnon,Methye Portage,,https://commons.wikimedia.org/wiki/Special:FilePath/Portage%20la%20loche%20trail.jpg?width=800,,https://upload.wikimedia.org/wikipedia/commons/0/03/Portage_la_loche_trail.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Portage%20la%20loche%20trail.jpg,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,
Location,imageUrl,cmlhbjrrb0011m2mb7wkob1wv,Moose Factory,,https://commons.wikimedia.org/wiki/Special:FilePath/Moose%20Factory%201.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Moose%20Factory%201.jpg,,,TRUE,TRUE,Moose Factory 1,200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Commons site photograph / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrb0011m2mb7wkob1wv,Moose Factory,,https://commons.wikimedia.org/wiki/Special:FilePath/Fur%20press%20in%20Moose%20Factory%20(I0015484).jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Fur%20press%20in%20Moose%20Factory%20(I0015484).jpg,,,FALSE,FALSE,Historic fur-trade equipment image tied directly to Moose Factory,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Archives of Ontario via Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrb0011m2mb7wkob1wv,Moose Factory,,https://commons.wikimedia.org/wiki/Special:FilePath/Fur%20press%20in%20Moose%20Factory%20(I0015485).jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Fur%20press%20in%20Moose%20Factory%20(I0015485).jpg,,,FALSE,FALSE,Second historic fur press image for variety,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Archives of Ontario via Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrb0011m2mb7wkob1wv,Moose Factory,,https://commons.wikimedia.org/wiki/Special:FilePath/Moose%20Factory%201.jpg?width=800,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Moose_Factory_1.jpg/960px-Moose_Factory_1.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Moose%20Factory%201.jpg,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,
Location,galleryImages,cmlhbjrrb0011m2mb7wkob1wv,Moose Factory,,https://commons.wikimedia.org/wiki/Special:FilePath/Moose%20Factory%20Centennial%20Park.JPG,,https://commons.wikimedia.org/wiki/Special:FilePath/Moose%20Factory%20Centennial%20Park.JPG,,,FALSE,FALSE,Historic HBC buildings and cemetery in Centennial Park,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Own work on Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrb0011m2mb7wkob1wv,Moose Factory,,https://commons.wikimedia.org/wiki/Special:FilePath/Moose%20Factory%2C%20Ontario%2C%20circa%201868-1870.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Moose%20Factory%2C%20Ontario%2C%20circa%201868-1870.jpg,,,FALSE,FALSE,Historic settlement view,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Historical image via Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrb0011m2mb7wkob1wv,Moose Factory,,https://commons.wikimedia.org/wiki/Special:FilePath/Moose%20Factory%201.jpg?width=1280,,https://commons.wikimedia.org/wiki/Special:FilePath/Moose%20Factory%201.jpg?width=1280,,,FALSE,FALSE,"Moose Factory, Ontario — oldest English-speaking settlement in Ontario",200,REPAIRED_URL_VERIFIED_SEARCH,Wikimedia Commons
Location,imageUrl,cmlhbjrrd0013m2mbr25pwdi0,Fort Albany,,"https://upload.wikimedia.org/wikipedia/commons/e/ea/Fort_Albany_First_Nation_October_6,_2012.jpg","https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Albany%20First%20Nation%20October%206,%202012.jpg","https://upload.wikimedia.org/wikipedia/commons/e/ea/Fort_Albany_First_Nation_October_6,_2012.jpg","https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Albany%20First%20Nation%20October%206,%202012.jpg",TRUE,TRUE,TRUE,"Fort Albany First Nation October 6, 2012",200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrd0013m2mbr25pwdi0,Fort Albany,,"https://upload.wikimedia.org/wikipedia/commons/4/4b/Fort_Albany,_Ontario,_1886.jpg","https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Albany,%20Ontario,%201886.jpg","https://upload.wikimedia.org/wikipedia/commons/4/4b/Fort_Albany,_Ontario,_1886.jpg","https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Albany,%20Ontario,%201886.jpg",TRUE,FALSE,FALSE,Older fort-era visual reference,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Historical archive via Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrd0013m2mbr25pwdi0,Fort Albany,,"https://upload.wikimedia.org/wikipedia/commons/6/69/Hudson%27s_Bay_Company_Store_at_Fort_Albany,_Hudson_Bay_(S2004-941_LS).jpg","https://commons.wikimedia.org/wiki/Special:FilePath/Hudson's%20Bay%20Company%20Store%20at%20Fort%20Albany,%20Hudson%20Bay%20(S2004-941%20LS).jpg","https://upload.wikimedia.org/wikipedia/commons/6/69/Hudson%27s_Bay_Company_Store_at_Fort_Albany,_Hudson_Bay_(S2004-941_LS).jpg","https://commons.wikimedia.org/wiki/Special:FilePath/Hudson's%20Bay%20Company%20Store%20at%20Fort%20Albany,%20Hudson%20Bay%20(S2004-941%20LS).jpg",TRUE,FALSE,FALSE,Useful fur-trade built-environment context,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Historical archive via Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrd0013m2mbr25pwdi0,Fort Albany,,https://upload.wikimedia.org/wikipedia/commons/6/6c/Thawing_on_James_Bay_%28MODIS_2025-05-07%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Thawing%20on%20James%20Bay%20(MODIS%202025-05-07).jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Thawing_on_James_Bay_%28MODIS_2025-05-07%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Thawing%20on%20James%20Bay%20(MODIS%202025-05-07).jpg,TRUE,FALSE,FALSE,"James Bay lowlands — site of Fort Albany, a key early HBC trading post",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Location,galleryImages,cmlhbjrrd0013m2mbr25pwdi0,Fort Albany,,"https://upload.wikimedia.org/wikipedia/commons/6/6d/Fort_Albany,_Ontario_(1898).jpg","https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Albany,%20Ontario%20(1898).jpg","https://upload.wikimedia.org/wikipedia/commons/6/6d/Fort_Albany,_Ontario_(1898).jpg","https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Albany,%20Ontario%20(1898).jpg",TRUE,FALSE,FALSE,Historic settlement view,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Historical archive via Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrd0013m2mbr25pwdi0,Fort Albany,,https://upload.wikimedia.org/wikipedia/commons/e/ef/Crest_line_of_Fort_Albany_-_NARA_-_117886403.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Crest%20line%20of%20Fort%20Albany%20-%20NARA%20-%20117886403.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ef/Crest_line_of_Fort_Albany_-_NARA_-_117886403.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Crest%20line%20of%20Fort%20Albany%20-%20NARA%20-%20117886403.jpg,TRUE,FALSE,FALSE,Historic/site-context image with unusually strong resolution,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / NARA via Commons / See Commons file page for exact reuse terms.
Location,imageUrl,cmlhbjrrf0015m2mbj2bojm5s,Norway House,,https://commons.wikimedia.org/wiki/Special:FilePath/Nelson%20River%20near%20Norway%20House%2C%20from%20the%20air.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Nelson%20River%20near%20Norway%20House%2C%20from%20the%20air.jpg,,,TRUE,TRUE,"Nelson River near Norway House, from the air",200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / US Mission Canada via Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrf0015m2mbj2bojm5s,Norway House,,https://commons.wikimedia.org/wiki/Special:FilePath/Nelson%20River%20near%20Norway%20House%2C%20from%20the%20air.jpg?width=800,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Nelson_River_near_Norway_House%2C_from_the_air.jpg/960px-Nelson_River_near_Norway_House%2C_from_the_air.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/Nelson%20River%20near%20Norway%20House,%20from%20the%20air.jpg",,FALSE,FALSE,,200,VERIFIED_COMMONS_OPEN,
Location,galleryImages,cmlhbjrrf0015m2mbj2bojm5s,Norway House,,https://commons.wikimedia.org/wiki/Special:FilePath/Norway%20House%201878.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Norway%20House%201878.jpg,,,FALSE,FALSE,"Inside the fort at Norway House, 1878",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Library and Archives Canada via Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrf0015m2mbj2bojm5s,Norway House,,https://commons.wikimedia.org/wiki/Special:FilePath/Norway%20House%20by%20William%20Napier%201856.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Norway%20House%20by%20William%20Napier%201856.jpg,,,FALSE,FALSE,Historic view of Norway House,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Historical artwork via Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrf0015m2mbj2bojm5s,Norway House,,https://commons.wikimedia.org/wiki/Special:FilePath/Norway%20House%2C%20Lake%20Winnipeg%2C%20Manitoba.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Norway%20House%2C%20Lake%20Winnipeg%2C%20Manitoba.jpg,,,FALSE,FALSE,Historic view associated with Norway House and Lake Winnipeg,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Historical artwork via Commons / See Commons file page for exact reuse terms.
Location,galleryImages,cmlhbjrrf0015m2mbj2bojm5s,Norway House,,https://upload.wikimedia.org/wikipedia/commons/d/dd/Lake_winnipeg_in_july.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Lake%20winnipeg%20in%20july.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Lake_winnipeg_in_july.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Lake%20winnipeg%20in%20july.jpg,TRUE,FALSE,FALSE,Lake Winnipeg — Norway House was located at the key northern outlet,200,VERIFIED_COMMONS_FILE_PAGE,Wikimedia Commons
Location,imageUrl,cmlhbjrri0017m2mbfts7d8is,Fort Simpson,,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Simpson%20IMG%202837%20(14419141380).jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Simpson%20IMG%202837%20(14419141380).jpg,,,TRUE,TRUE,Fort Simpson IMG 2837 (14419141380),200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons place image / Wikimedia Commons (free-license or public-domain file; see file page)
Location,galleryImages,cmlhbjrri0017m2mbfts7d8is,Fort Simpson,,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20SImpson%20(6457873963).jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20SImpson%20(6457873963).jpg,,,FALSE,FALSE,Strong community/landscape view,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons place image / Wikimedia Commons (free-license or public-domain file; see file page)
Location,galleryImages,cmlhbjrri0017m2mbfts7d8is,Fort Simpson,,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Simpson%20IMG%202837%20(14419141380).jpg?width=800,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Fort_Simpson_IMG_2837_%2814419141380%29.jpg/960px-Fort_Simpson_IMG_2837_%2814419141380%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Simpson%20IMG%202837%20(14419141380).jpg,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,
Location,galleryImages,cmlhbjrri0017m2mbfts7d8is,Fort Simpson,,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Simpson%20from%20the%20air.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Simpson%20from%20the%20air.jpg,,,FALSE,FALSE,Useful aerial overview,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons place image / Wikimedia Commons (free-license or public-domain file; see file page)
Location,galleryImages,cmlhbjrri0017m2mbfts7d8is,Fort Simpson,,https://upload.wikimedia.org/wikipedia/commons/9/91/Mackenzie_River_Delta%2C_Northwest_Territories%2C_Canada_%2831957018710%29.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/Mackenzie%20River%20Delta,%20Northwest%20Territories,%20Canada%20(31957018710).jpg",https://upload.wikimedia.org/wikipedia/commons/9/91/Mackenzie_River_Delta%2C_Northwest_Territories%2C_Canada_%2831957018710%29.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/Mackenzie%20River%20Delta,%20Northwest%20Territories,%20Canada%20(31957018710).jpg",TRUE,FALSE,FALSE,"Mackenzie River, Northwest Territories — Fort Simpson at the confluence with the Liard River",200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons
Location,imageUrl,cmlhbjrrk0019m2mbo76o9uph,Tadoussac,,https://commons.wikimedia.org/wiki/Special:FilePath/2016-08%20Tadoussac%2020.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/2016-08%20Tadoussac%2020.jpg,,,TRUE,TRUE,2016-08 Tadoussac 20,200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Commons photo / historical scan / Creative Commons license on Commons file page
Location,galleryImages,cmlhbjrrk0019m2mbo76o9uph,Tadoussac,,https://commons.wikimedia.org/wiki/Special:FilePath/2016-08%20Tadoussac%2020.jpg?width=800,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/2016-08_Tadoussac_20.jpg/960px-2016-08_Tadoussac_20.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/2016-08%20Tadoussac%2020.jpg,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,
Location,galleryImages,cmlhbjrrk0019m2mbo76o9uph,Tadoussac,,https://commons.wikimedia.org/wiki/Special:FilePath/Tadoussac%20-%20circa%201612%20-%20Project%20Gutenberg%20etext%2020110.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Tadoussac%20-%20circa%201612%20-%20Project%20Gutenberg%20etext%2020110.jpg,,,FALSE,FALSE,Historic Champlain-era depiction,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Commons photo / historical scan / Public domain historical image on Commons
Location,galleryImages,cmlhbjrrk0019m2mbo76o9uph,Tadoussac,,"https://commons.wikimedia.org/wiki/Special:FilePath/Tadoussac,%20Quebec.jpg",,"https://commons.wikimedia.org/wiki/Special:FilePath/Tadoussac,%20Quebec.jpg",,,FALSE,FALSE,Published 1910 view at the Saguenay-St. Lawrence junction,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Commons photo / historical scan / Public domain historical image on Commons
Location,imageUrl,cmlhbjrrn001bm2mbmbhxd2wx,Fort St. James,,"https://commons.wikimedia.org/wiki/Special:FilePath/FORT%20ST.%20JAMES%20NATIONAL%20HISTORIC%20SITE%20,%20BRITISH%20COLUMBIA.jpg",,"https://commons.wikimedia.org/wiki/Special:FilePath/FORT%20ST.%20JAMES%20NATIONAL%20HISTORIC%20SITE%20,%20BRITISH%20COLUMBIA.jpg",,,TRUE,TRUE,"FORT ST. JAMES NATIONAL HISTORIC SITE , BRITISH COLUMBIA",200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Own work on Wikimedia Commons / Wikimedia Commons (free-license file; see file page)
Location,galleryImages,cmlhbjrrn001bm2mbmbhxd2wx,Fort St. James,,"https://commons.wikimedia.org/wiki/Special:FilePath/FORT%20ST.%20JAMES%20NATIONAL%20HISTORIC%20SITE%20,%20BRITISH%20COLUMBIA.jpg?width=800",,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/FORT_ST._JAMES_NATIONAL_HISTORIC_SITE_%2C_BRITISH_COLUMBIA.jpg/960px-FORT_ST._JAMES_NATIONAL_HISTORIC_SITE_%2C_BRITISH_COLUMBIA.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/FORT%20ST.%20JAMES%20NATIONAL%20HISTORIC%20SITE%20,%20BRITISH%20COLUMBIA.jpg",,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,
Location,galleryImages,cmlhbjrrn001bm2mbmbhxd2wx,Fort St. James,,https://commons.wikimedia.org/wiki/Special:FilePath/FortSt.James-NHS-2008-guest.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/FortSt.James-NHS-2008-guest.jpg,,,FALSE,FALSE,Useful reconstructed-site context,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons site photograph / Wikimedia Commons (free-license or public-domain file; see file page)
Location,galleryImages,cmlhbjrrn001bm2mbmbhxd2wx,Fort St. James,,https://commons.wikimedia.org/wiki/Special:FilePath/FortSt.James-NHS-2008-tanning-moose.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/FortSt.James-NHS-2008-tanning-moose.jpg,,,FALSE,FALSE,Interpreted heritage-activity image at the site,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Wikimedia Commons site photograph / Wikimedia Commons (free-license or public-domain file; see file page)
Location,galleryImages,cmlhbjrrn001bm2mbmbhxd2wx,Fort St. James,,https://upload.wikimedia.org/wikipedia/commons/7/7f/FORT_ST._JAMES_NATIONAL_HISTORIC_SITE_%2C_BRITISH_COLUMBIA.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/FORT%20ST.%20JAMES%20NATIONAL%20HISTORIC%20SITE%20,%20BRITISH%20COLUMBIA.jpg",https://upload.wikimedia.org/wikipedia/commons/7/7f/FORT_ST._JAMES_NATIONAL_HISTORIC_SITE_%2C_BRITISH_COLUMBIA.jpg,"https://commons.wikimedia.org/wiki/Special:FilePath/FORT%20ST.%20JAMES%20NATIONAL%20HISTORIC%20SITE%20,%20BRITISH%20COLUMBIA.jpg",TRUE,FALSE,FALSE,"Fort St. James National Historic Site, British Columbia",200,OK,Wikimedia Commons
Location,imageUrl,cmlhci08p0017m2rxhlfgplt0,Cape Bonavista,,https://upload.wikimedia.org/wikipedia/commons/9/9c/Cape_Bonavista_Nfld_Puffin_Island_and_Iceberg_DSC07359_07.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Cape%20Bonavista%20Nfld%20Puffin%20Island%20and%20Iceberg%20DSC07359%2007.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9c/Cape_Bonavista_Nfld_Puffin_Island_and_Iceberg_DSC07359_07.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Cape%20Bonavista%20Nfld%20Puffin%20Island%20and%20Iceberg%20DSC07359%2007.jpg,TRUE,TRUE,TRUE,Cape Bonavista Nfld Puffin Island and Iceberg DSC07359 07,200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Commons / CC BY-SA 4.0
Location,galleryImages,cmlhci08p0017m2rxhlfgplt0,Cape Bonavista,,https://upload.wikimedia.org/wikipedia/commons/3/39/Bonavista_Cabot_2.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Bonavista%20Cabot%202.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Bonavista_Cabot_2.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Bonavista%20Cabot%202.jpg,TRUE,FALSE,FALSE,Includes Cabot monument / coastal setting,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Commons / CC BY-SA 4.0
Location,galleryImages,cmlhci08p0017m2rxhlfgplt0,Cape Bonavista,,https://upload.wikimedia.org/wikipedia/commons/7/76/Cape_Bonavista_Lighthouse_01.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Cape%20Bonavista%20Lighthouse%2001.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Cape_Bonavista_Lighthouse_01.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Cape%20Bonavista%20Lighthouse%2001.jpg,TRUE,FALSE,FALSE,Landmark image,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Commons / CC BY-SA 2.0
Location,imageUrl,cmlhci08s0019m2rx3b2ipe6i,Cartier's Cross at Gaspé,,https://upload.wikimedia.org/wikipedia/commons/2/27/Lieu_du_d%C3%A9barquement_de_Jacques_Cartier_1534_-_panoramio.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Lieu%20du%20d%C3%A9barquement%20de%20Jacques%20Cartier%201534%20-%20panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/Lieu_du_d%C3%A9barquement_de_Jacques_Cartier_1534_-_panoramio.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Lieu%20du%20d%C3%A9barquement%20de%20Jacques%20Cartier%201534%20-%20panoramio.jpg,TRUE,TRUE,TRUE,Lieu du débarquement de Jacques Cartier 1534 - panoramio,200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Panoramio / Commons / CC BY-SA 3.0
Location,galleryImages,cmlhci08s0019m2rx3b2ipe6i,Cartier's Cross at Gaspé,,https://upload.wikimedia.org/wikipedia/commons/3/3e/Jacques_Cartier_setting_up_a_cross_at_Gasp%C3%A9.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Cartier%20setting%20up%20a%20cross%20at%20Gasp%C3%A9.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Jacques_Cartier_setting_up_a_cross_at_Gasp%C3%A9.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Cartier%20setting%20up%20a%20cross%20at%20Gasp%C3%A9.jpg,TRUE,FALSE,FALSE,Illustrative historical depiction,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Flickr's The Commons / Commons / No known copyright restrictions noted on Commons (Flickr's The Commons)
Location,galleryImages,cmlhci08s0019m2rx3b2ipe6i,Cartier's Cross at Gaspé,,https://upload.wikimedia.org/wikipedia/commons/3/3e/Jacques_Cartier_setting_up_a_cross_at_Gasp%C3%A9_%282%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Cartier%20setting%20up%20a%20cross%20at%20Gasp%C3%A9%20(2).jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Jacques_Cartier_setting_up_a_cross_at_Gasp%C3%A9_%282%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Cartier%20setting%20up%20a%20cross%20at%20Gasp%C3%A9%20(2).jpg,TRUE,FALSE,FALSE,Alternate historical depiction,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Flickr's The Commons / Commons / No known copyright restrictions noted on Commons (Flickr's The Commons)
Location,galleryImages,cmlhci08s0019m2rx3b2ipe6i,Cartier's Cross at Gaspé,,https://upload.wikimedia.org/wikipedia/commons/b/bf/Lever_de_soleil_sur_Gasp%C3%A9_et_Haldimand.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Lever%20de%20soleil%20sur%20Gasp%C3%A9%20et%20Haldimand.JPG,https://upload.wikimedia.org/wikipedia/commons/b/bf/Lever_de_soleil_sur_Gasp%C3%A9_et_Haldimand.JPG,https://commons.wikimedia.org/wiki/Special:FilePath/Lever%20de%20soleil%20sur%20Gasp%C3%A9%20et%20Haldimand.JPG,TRUE,FALSE,FALSE,Beautiful scenic alternate that may work well in-app,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Commons / CC BY-SA 3.0
Location,imageUrl,cmlhci08v001bm2rx1qzcbb7o,Port-Royal (Habitation),,"https://commons.wikimedia.org/wiki/Special:FilePath/Port-Royal%20Habitation,%20Nova%20Scotia%20(3618868062).jpg",,"https://commons.wikimedia.org/wiki/Special:FilePath/Port-Royal%20Habitation,%20Nova%20Scotia%20(3618868062).jpg",,,TRUE,TRUE,"Port-Royal Habitation, Nova Scotia (3618868062)",200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Commons site photograph / Creative Commons license on Commons file page
Location,galleryImages,cmlhci08v001bm2rx1qzcbb7o,Port-Royal (Habitation),,"https://commons.wikimedia.org/wiki/Special:FilePath/Entrance%20to%20Port-Royal%20Habitation,%20Nova%20Scotia%20(3617998521).jpg",,"https://commons.wikimedia.org/wiki/Special:FilePath/Entrance%20to%20Port-Royal%20Habitation,%20Nova%20Scotia%20(3617998521).jpg",,,FALSE,FALSE,Approach view of the habitation,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Commons site photograph / Creative Commons license on Commons file page
Location,galleryImages,cmlhci08v001bm2rx1qzcbb7o,Port-Royal (Habitation),,"https://commons.wikimedia.org/wiki/Special:FilePath/Port-Royal%20Habitation,%20Nova%20Scotia%20(3618868062).jpg?width=800",,"https://commons.wikimedia.org/wiki/Special:FilePath/Port-Royal%20Habitation,%20Nova%20Scotia%20(3618868062).jpg?width=800",,,FALSE,FALSE,,200,VERIFIED_COMMONS_SEARCH,
Location,galleryImages,cmlhci08v001bm2rx1qzcbb7o,Port-Royal (Habitation),,https://commons.wikimedia.org/wiki/Special:FilePath/Port-Royal%20Nova-Scotia%201.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Port-Royal%20Nova-Scotia%201.jpg,,,FALSE,FALSE,Early high-resolution site photograph of the habitation replica,200,VERIFIED_COMMONS_SEARCH,Wikimedia Commons / Commons site photograph / Creative Commons license on Commons file page
Location,galleryImages,cmlhci08v001bm2rx1qzcbb7o,Port-Royal (Habitation),,https://upload.wikimedia.org/wikipedia/commons/5/5d/NS-02250_-_Port_Royal_Habitation_%2828730204982%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/NS-02250%20-%20Port%20Royal%20Habitation%20(28730204982).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/NS-02250_-_Port_Royal_Habitation_%2828730204982%29.jpg,https://commons.wikimedia.org/wiki/Special:FilePath/NS-02250%20-%20Port%20Royal%20Habitation%20(28730204982).jpg,TRUE,FALSE,FALSE,"Port-Royal Habitation, Nova Scotia — first European settlement north of Florida, 1605",200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Public Domain
Location,imageUrl,cmlhci08x001dm2rxttfhbqjr,Red Bay Basque Whaling Station,,https://commons.wikimedia.org/wiki/Special:FilePath/Red%20Bay%20Labrador%2008.jpg,,https://commons.wikimedia.org/wiki/Special:FilePath/Red%20Bay%20Labrador%2008.jpg,,,TRUE,TRUE,Red Bay Labrador 08,200,VERIFIED_COMMONS_PAGE,Wikimedia Commons / Commons site / museum photograph / Creative Commons license on Commons file page
